"chr","hg19","hg38"
"17","41249549",43097532
"17","41249550",43097533
"17","41249551",43097534
"17","41249552",43097535
"17","41249553",43097536
"17","41249554",43097537
"17","41249555",43097538
"17","41249556",43097539
"17","41249557",43097540
"17","41249558",43097541
"17","41249559",43097542
"17","41249560",43097543
"17","41249561",43097544
"17","41249562",43097545
"17","41249563",43097546
"17","41249564",43097547
"17","41249565",43097548
"17","41249566",43097549
"17","41249567",43097550
"17","41249568",43097551
"17","41249569",43097552
"17","41249570",43097553
"17","41249571",43097554
"17","41249572",43097555
"17","41249573",43097556
"17","41249574",43097557
"17","41249575",43097558
"17","41249576",43097559
"17","41249577",43097560
"17","41249578",43097561
"17","41249579",43097562
"17","41249580",43097563
"17","41249581",43097564
"17","41249582",43097565
"17","41249583",43097566
"17","41249584",43097567
"17","41249585",43097568
"17","41249586",43097569
"17","41249587",43097570
"17","41249588",43097571
"17","41249589",43097572
"17","41249590",43097573
"17","41249591",43097574
"17","41249592",43097575
"17","41249593",43097576
"17","41249594",43097577
"17","41249595",43097578
"17","41249596",43097579
"17","41249597",43097580
"17","41249598",43097581
"17","41249599",43097582
"17","41249600",43097583
"17","41249601",43097584
"17","41249602",43097585
"17","41249603",43097586
"17","41249604",43097587
"17","41249605",43097588
"17","41249606",43097589
"17","41249607",43097590
"17","41249608",43097591
"17","41249609",43097592
"17","41249610",43097593
"17","41249611",43097594
"17","41249612",43097595
"17","41249613",43097596
"17","41249614",43097597
"17","41249615",43097598
"17","41249616",43097599
"17","41249617",43097600
"17","41249618",43097601
"17","41249619",43097602
"17","41249620",43097603
"17","41249621",43097604
"17","41249622",43097605
"17","41249623",43097606
"17","41249624",43097607
"17","41249625",43097608
"17","41249626",43097609
"17","41249627",43097610
"17","41249628",43097611
"17","41249629",43097612
"17","41249630",43097613
"17","41249631",43097614
"17","41249632",43097615
"17","41249633",43097616
"17","41249634",43097617
"17","41249635",43097618
"17","41249636",43097619
"17","41249637",43097620
"17","41249638",43097621
"17","41249639",43097622
"17","41249640",43097623
"17","41249641",43097624
"17","41249642",43097625
"17","41249643",43097626
"17","41249644",43097627
"17","41249645",43097628
"17","41249646",43097629
"17","41249647",43097630
"17","41249648",43097631
"17","41249649",43097632
"17","41249650",43097633
"17","41249651",43097634
"17","41249652",43097635
"17","41249653",43097636
"17","41249654",43097637
"17","41249655",43097638
"17","41249656",43097639
"17","41249657",43097640
"17","41249658",43097641
"17","41249659",43097642
"17","41249660",43097643
"17","41249661",43097644
"17","41249662",43097645
"17","41249663",43097646
"17","41249664",43097647
"17","41249665",43097648
"17","41249666",43097649
"17","41249667",43097650
"17","41249668",43097651
"17","41249669",43097652
"17","41249670",43097653
"17","41249671",43097654
"17","41249672",43097655
"17","41249673",43097656
"17","41249674",43097657
"17","41249675",43097658
"17","41249676",43097659
"17","41249677",43097660
"17","41249678",43097661
"17","41249679",43097662
"17","41249680",43097663
"17","41249681",43097664
"17","41249682",43097665
"17","41249683",43097666
"17","41249684",43097667
"17","41249685",43097668
"17","41249686",43097669
"17","41249687",43097670
"17","41249688",43097671
"17","41249689",43097672
"17","41249690",43097673
"17","41249691",43097674
"17","41249692",43097675
"17","41249693",43097676
"17","41249694",43097677
"17","41249695",43097678
"17","41249696",43097679
"17","41249697",43097680
"17","41249698",43097681
"17","41249699",43097682
"17","41249700",43097683
"17","41249701",43097684
"17","41249702",43097685
"17","41249703",43097686
"17","41249704",43097687
"17","41249705",43097688
"17","41249706",43097689
"17","41249707",43097690
"17","41249708",43097691
"17","41249709",43097692
"17","41249710",43097693
"17","41249711",43097694
"17","41249712",43097695
"17","41249713",43097696
"17","41249714",43097697
"17","41249715",43097698
"17","41249716",43097699
"17","41249717",43097700
"17","41249718",43097701
"17","41249719",43097702
"17","41249720",43097703
"17","41249721",43097704
"17","41249722",43097705
"17","41249723",43097706
"17","41249724",43097707
"17","41249725",43097708
"17","41249726",43097709
"17","41249727",43097710
"17","41249728",43097711
"17","41249729",43097712
"17","41249730",43097713
"17","41249731",43097714
"17","41249732",43097715
"17","41249733",43097716
"17","41249734",43097717
"17","41249735",43097718
"17","41249736",43097719
"17","41249737",43097720
"17","41249738",43097721
"17","41249739",43097722
"17","41249740",43097723
"17","41249741",43097724
"17","41249742",43097725
"17","41249743",43097726
"17","41249744",43097727
"17","41249745",43097728
"17","41249746",43097729
"17","41249747",43097730
"17","41249748",43097731
"17","41249749",43097732
"17","41249750",43097733
"17","41249751",43097734
"17","41249752",43097735
"17","41249753",43097736
"17","41249754",43097737
"17","41249755",43097738
"17","41249756",43097739
"17","41249757",43097740
"17","41249758",43097741
"17","41249759",43097742
"17","41249760",43097743
"17","41249761",43097744
"17","41249762",43097745
"17","41249763",43097746
"17","41249764",43097747
"17","41249765",43097748
"17","41249766",43097749
"17","41249767",43097750
"17","41249768",43097751
"17","41249769",43097752
"17","41249770",43097753
"17","41249771",43097754
"17","41249772",43097755
"17","41249773",43097756
"17","41249774",43097757
"17","41249775",43097758
"17","41249776",43097759
"17","41249777",43097760
"17","41249778",43097761
"17","41249779",43097762
"17","41249780",43097763
"17","41249781",43097764
"17","41249782",43097765
"17","41249783",43097766
"17","41249784",43097767
"17","41249785",43097768
"17","41249786",43097769
"17","41249787",43097770
"17","41249788",43097771
"17","41249789",43097772
"17","41249790",43097773
"17","41249791",43097774
"17","41249792",43097775
"17","41249793",43097776
"17","41249794",43097777
"17","41249795",43097778
"17","41249796",43097779
"17","41249797",43097780
"17","41249798",43097781
"17","41249799",43097782
"17","41249800",43097783
"17","41249801",43097784
"17","41249802",43097785
"17","41249803",43097786
"17","41249804",43097787
"17","41249805",43097788
"17","41249806",43097789
"17","41249807",43097790
"17","41249808",43097791
"17","41249809",43097792
"17","41249810",43097793
"17","41249811",43097794
"17","41249812",43097795
"17","41249813",43097796
"17","41249814",43097797
"17","41249815",43097798
"17","41249816",43097799
"17","41249817",43097800
"17","41249818",43097801
"17","41249819",43097802
"17","41249820",43097803
"17","41249821",43097804
"17","41249822",43097805
"17","41249823",43097806
"17","41249824",43097807
"17","41249825",43097808
"17","41249826",43097809
"17","41249827",43097810
"17","41249828",43097811
"17","41249829",43097812
"17","41249830",43097813
"17","41249831",43097814
"17","41249832",43097815
"17","41249833",43097816
"17","41249834",43097817
"17","41249835",43097818
"17","41249836",43097819
"17","41249837",43097820
"17","41249838",43097821
"17","41249839",43097822
"17","41249840",43097823
"17","41249841",43097824
"17","41249842",43097825
"17","41249843",43097826
"17","41249844",43097827
"17","41249845",43097828
"17","41249846",43097829
"17","41249847",43097830
"17","41249848",43097831
"17","41249849",43097832
"17","41249850",43097833
"17","41249851",43097834
"17","41249852",43097835
"17","41249853",43097836
"17","41249854",43097837
"17","41249855",43097838
"17","41249856",43097839
"17","41249857",43097840
"17","41249858",43097841
"17","41249859",43097842
"17","41249860",43097843
"17","41249861",43097844
"17","41249862",43097845
"17","41249863",43097846
"17","41249864",43097847
"17","41249865",43097848
"17","41249866",43097849
"17","41249867",43097850
"17","41249868",43097851
"17","41249869",43097852
"17","41249870",43097853
"17","41249871",43097854
"17","41249872",43097855
"17","41249873",43097856
"17","41249874",43097857
"17","41249875",43097858
"17","41249876",43097859
"17","41249877",43097860
"17","41249878",43097861
"17","41249879",43097862
"17","41249880",43097863
"17","41249881",43097864
"17","41249882",43097865
"17","41249883",43097866
"17","41249884",43097867
"17","41249885",43097868
"17","41249886",43097869
"17","41249887",43097870
"17","41249888",43097871
"17","41249889",43097872
"17","41249890",43097873
"17","41249891",43097874
"17","41249892",43097875
"17","41249893",43097876
"17","41249894",43097877
"17","41249895",43097878
"17","41249896",43097879
"17","41249897",43097880
"17","41249898",43097881
"17","41249899",43097882
"17","41249900",43097883
"17","41249901",43097884
"17","41249902",43097885
"17","41249903",43097886
"17","41249904",43097887
"17","41249905",43097888
"17","41249906",43097889
"17","41249907",43097890
"17","41249908",43097891
"17","41249909",43097892
"17","41249910",43097893
"17","41249911",43097894
"17","41249912",43097895
"17","41249913",43097896
"17","41249914",43097897
"17","41249915",43097898
"17","41249916",43097899
"17","41249917",43097900
"17","41249918",43097901
"17","41249919",43097902
"17","41249920",43097903
"17","41249921",43097904
"17","41249922",43097905
"17","41249923",43097906
"17","41249924",43097907
"17","41249925",43097908
"17","41249926",43097909
"17","41249927",43097910
"17","41249928",43097911
"17","41249929",43097912
"17","41249930",43097913
"17","41249931",43097914
"17","41249932",43097915
"17","41249933",43097916
"17","41249934",43097917
"17","41249935",43097918
"17","41249936",43097919
"17","41249937",43097920
"17","41249938",43097921
"17","41249939",43097922
"17","41249940",43097923
"17","41249941",43097924
"17","41249942",43097925
"17","41249943",43097926
"17","41249944",43097927
"17","41249945",43097928
"17","41249946",43097929
"17","41249947",43097930
"17","41249948",43097931
"17","41249949",43097932
"17","41249950",43097933
"17","41249951",43097934
"17","41249952",43097935
"17","41249953",43097936
"17","41249954",43097937
"17","41249955",43097938
"17","41249956",43097939
"17","41249957",43097940
"17","41249958",43097941
"17","41249959",43097942
"17","41249960",43097943
"17","41249961",43097944
"17","41249962",43097945
"17","41249963",43097946
"17","41249964",43097947
"17","41249965",43097948
"17","41249966",43097949
"17","41249967",43097950
"17","41249968",43097951
"17","41249969",43097952
"17","41249970",43097953
"17","41249971",43097954
"17","41249972",43097955
"17","41249973",43097956
"17","41249974",43097957
"17","41249975",43097958
"17","41249976",43097959
"17","41249977",43097960
"17","41249978",43097961
"17","41249979",43097962
"17","41249980",43097963
"17","41249981",43097964
"17","41249982",43097965
"17","41249983",43097966
"17","41249984",43097967
"17","41249985",43097968
"17","41249986",43097969
"17","41249987",43097970
"17","41249988",43097971
"17","41249989",43097972
"17","41249990",43097973
"17","41249991",43097974
"17","41249992",43097975
"17","41249993",43097976
"17","41249994",43097977
"17","41249995",43097978
"17","41249996",43097979
"17","41249997",43097980
"17","41249998",43097981
"17","41249999",43097982
"17","41250000",43097983
"17","41250001",43097984
"17","41250002",43097985
"17","41250003",43097986
"17","41250004",43097987
"17","41250005",43097988
"17","41250006",43097989
"17","41250007",43097990
"17","41250008",43097991
"17","41250009",43097992
"17","41250010",43097993
"17","41250011",43097994
"17","41250012",43097995
"17","41250013",43097996
"17","41250014",43097997
"17","41250015",43097998
"17","41250016",43097999
"17","41250017",43098000
"17","41250018",43098001
"17","41250019",43098002
"17","41250020",43098003
"17","41250021",43098004
"17","41250022",43098005
"17","41250023",43098006
"17","41250024",43098007
"17","41250025",43098008
"17","41250026",43098009
"17","41250027",43098010
"17","41250028",43098011
"17","41250029",43098012
"17","41250030",43098013
"17","41250031",43098014
"17","41250032",43098015
"17","41250033",43098016
"17","41250034",43098017
"17","41250035",43098018
"17","41250036",43098019
"17","41250037",43098020
"17","41250038",43098021
"17","41250039",43098022
"17","41250040",43098023
"17","41250041",43098024
"17","41250042",43098025
"17","41250043",43098026
"17","41250044",43098027
"17","41250045",43098028
"17","41250046",43098029
"17","41250047",43098030
"17","41250048",43098031
"17","41250049",43098032
"17","41250050",43098033
"17","41250051",43098034
"17","41250052",43098035
"17","41250053",43098036
"17","41250054",43098037
"17","41250055",43098038
"17","41250056",43098039
"17","41250057",43098040
"17","41250058",43098041
"17","41250059",43098042
"17","41250060",43098043
"17","41250061",43098044
"17","41250062",43098045
"17","41250063",43098046
"17","41250064",43098047
"17","41250065",43098048
"17","41250066",43098049
"17","41250067",43098050
"17","41250068",43098051
"17","41250069",43098052
"17","41250070",43098053
"17","41250071",43098054
"17","41250072",43098055
"17","41250073",43098056
"17","41250074",43098057
"17","41250075",43098058
"17","41250076",43098059
"17","41250077",43098060
